value,timestamp
47,2022-03-13 22:51:46.779531
54,2022-03-13 22:51:47.753733
51,2022-03-13 22:51:48.752426
29,2022-03-13 22:51:49.747838
40,2022-03-13 22:51:50.750777
37,2022-03-13 22:51:51.743627
43,2022-03-13 22:51:52.745185
51,2022-03-13 22:51:53.767596
38,2022-03-13 22:51:54.742627
38,2022-03-13 22:51:55.754410
47,2022-03-13 22:51:56.751571
53,2022-03-13 22:51:57.763250
60,2022-03-13 22:51:58.748233
51,2022-03-13 22:51:59.749184
48,2022-03-13 22:52:00.741483
47,2022-03-13 22:52:01.754121
35,2022-03-13 22:52:02.771899
43,2022-03-13 22:52:03.755629
24,2022-03-13 22:52:04.791033
26,2022-03-13 22:52:05.756762
38,2022-03-13 22:52:06.746989
35,2022-03-13 22:52:07.756106
48,2022-03-13 22:52:08.754649
41,2022-03-13 22:52:09.743029
41,2022-03-13 22:52:10.752440
54,2022-03-13 22:52:11.801598
54,2022-03-13 22:52:12.755458
70,2022-03-13 22:52:13.745934
74,2022-03-13 22:52:14.752918
66,2022-03-13 22:52:15.749258
77,2022-03-13 22:52:16.752004
63,2022-03-13 22:52:17.747079
64,2022-03-13 22:52:18.792764
70,2022-03-13 22:52:19.753494
69,2022-03-13 22:52:20.745667
75,2022-03-13 22:52:21.750228
74,2022-03-13 22:52:22.789831
56,2022-03-13 22:52:23.741942
53,2022-03-13 22:52:24.752630
43,2022-03-13 22:52:25.744614
56,2022-03-13 22:52:26.755345
64,2022-03-13 22:52:27.756016
50,2022-03-13 22:52:28.753168
47,2022-03-13 22:52:29.766725
35,2022-03-13 22:52:30.742384
41,2022-03-13 22:52:31.742464
44,2022-03-13 22:52:32.753186
50,2022-03-13 22:52:33.753115
41,2022-03-13 22:52:34.775683
26,2022-03-13 22:52:35.750100
30,2022-03-13 22:52:36.775137
41,2022-03-13 22:52:37.749625
44,2022-03-13 22:52:38.743645
50,2022-03-13 22:52:39.740271
50,2022-03-13 22:52:40.769386
40,2022-03-13 22:52:41.740417
37,2022-03-13 22:52:42.741125
44,2022-03-13 22:52:43.767913
48,2022-03-13 22:52:44.747986
54,2022-03-13 22:52:45.753685
64,2022-03-13 22:52:46.740305
40,2022-03-13 22:52:47.781105
43,2022-03-13 22:52:48.750809
24,2022-03-13 22:52:49.748994
17,2022-03-13 22:52:50.786047
40,2022-03-13 22:52:51.746131
29,2022-03-13 22:52:52.756013
57,2022-03-13 22:52:53.754961
66,2022-03-13 22:52:54.767196
61,2022-03-13 22:52:55.746064
78,2022-03-13 22:52:56.752073
77,2022-03-13 22:52:57.749039
54,2022-03-13 22:52:58.740772
53,2022-03-13 22:52:59.753792
53,2022-03-13 22:53:00.752202
43,2022-03-13 22:53:01.748264
57,2022-03-13 22:53:02.740337
51,2022-03-13 22:53:03.749237
47,2022-03-13 22:53:04.744499
30,2022-03-13 22:53:05.799080
27,2022-03-13 22:53:06.770534
27,2022-03-13 22:53:07.751414
43,2022-03-13 22:53:08.755119
